Part no./SKU,Brand,Name,Descrption,MRP,Category,Sub Category,Class,Make,Model,Year,Engine,Power (hp),Fuel type,Engine type,Date,Part Type
96650-2E000,Hyundai/Kia,,HORN ASSY-LOW PITCH,567,Electrical Components,Horn,,Hyundai,TUCSON 1ST GEN 2.0L,10.2006 - 04.2008,2 L,113 h.p.,Diesel,D4EA,,
96610-1J300,Hyundai/Kia,,HORN ASSY-LOW PITCH,560,Electrical Components,Horn,,Hyundai,I20 1ST GEN 1.4L,10.2008 - 03.2012,1.4 L,75 h.p.,Diesel,D4FC,,
96610-1J300,Hyundai/Kia,,HORN ASSY-LOW PITCH,560,Electrical Components,Horn,,Hyundai,I20 1ST GEN 1.2L,10.2008 - 03.2012,1.2 L,78 h.p.,Petrol,G4LA,,
96610-1J300,Hyundai/Kia,,HORN ASSY-LOW PITCH,560,Electrical Components,Horn,,Hyundai,I20 1ST GEN 1.4L,10.2008 - 03.2012,1.4 L,90 h.p.,Diesel,D4FC,,
96610-0X100,Hyundai/Kia,,HORN ASSY-LOW PITCH,552,Electrical Components,Horn,,Hyundai,I10 1ST GEN 1.1L,09.2007 - 10.2010,1.1 L,67 h.p.,Petrol,G4HG,,
96610-0X100,Hyundai/Kia,,HORN ASSY-LOW PITCH,552,Electrical Components,Horn,,Hyundai,I10 1ST GEN 1.2L,05.2008 - 09.2010,1.2 L,80 h.p.,Petrol,G4LA,,
96610-1A001,Hyundai/Kia,,HORN ASSY-LOW PITCH,554,Electrical Components,Horn,,Hyundai,ACCENT/ VIVA 1.5L,01.1999 - 02.2008,1.5 L,94 h.p.,Petrol,G4EK,,
96610-1A001,Hyundai/Kia,,HORN ASSY-LOW PITCH,554,Electrical Components,Horn,,Hyundai,ACCENT/ VIVA 1.6L,01.2001 - 02.2008,1.6 L,105 h.p.,Petrol,G4ED-G,,
96610-1A001,Hyundai/Kia,,HORN ASSY-LOW PITCH,554,Electrical Components,Horn,,Hyundai,ACCENT/ VIVA 1.5L,04.2002 - 02.2007,1.5 L,82 h.p.,Diesel,D3EA,,
96610-1A001,Hyundai/Kia,,HORN ASSY-LOW PITCH,554,Electrical Components,Horn,,Hyundai,ACCENT/ VIVA 1.5L,02.2008 - 12.2012,1.5 L,94 h.p.,Petrol,G4EK,,
96650-C7000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1316,Electrical Components,Horn,,Hyundai,I20 ACTIVE 2ND GEN 1.2L,03.2015 - 03.2018,1.2 L,83 h.p.,Petrol,G4LA,,
96650-C7000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1316,Electrical Components,Horn,,Hyundai,I20 ACTIVE 2ND GEN 1.4L,03.2015 - 03.2018,1.4 L,90 h.p.,Diesel,D4FC,,
96650-C7000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1316,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN 1.2L,08.2014 - 02.2018,1.2 L,83 h.p.,Petrol,G4LA,,
96650-C7000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1316,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN 1.4L,08.2014 - 02.2018,1.4 L,90 h.p.,Diesel,D4FC,,
96650-C7000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1316,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN 1.4L AT,08.2014 - 02.2018,1.4 L,101.38 h.p.,Petrol,KAPPA DOHC-MPI,,
96650-C7000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1316,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L ASTA,02.2018 - 02.2020,1.4 L,89 h.p.,Diesel,D4FC,,
96650-C7000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1316,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L SPORTZ,08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
96650-C7000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1316,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L ASTA(O),08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
96650-C7000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1316,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L SPORTZ(O),08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
96650-C7000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1316,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L ASTA AT,08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
96650-C7000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1316,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L MAGNA EXECUTIVE,08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
96650-C7000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1316,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L ERA,08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
96650-C7000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1316,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L MAGNA PLUS,08.2018 - 07.2020,1.4 L,89 h.p.,Diesel,D4FC,,
96650-C7000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1316,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L SPORTZ PLUS,08.2018 - 07.2020,1.4 L,89 h.p.,Diesel,D4FC,,
96650-C7000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1316,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L ASTA DUAL TONE,08.2018 - 07.2020,1.4 L,89 h.p.,Diesel,D4FC,,
96650-C7000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1316,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L ASTA(O),08.2018 - 07.2020,1.4 L,89 h.p.,Diesel,D4FC,,
96640-C7000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1336,Electrical Components,Horn,,Hyundai,I20 ACTIVE 2ND GEN 1.2L,03.2015 - 03.2018,1.2 L,83 h.p.,Petrol,G4LA,,
96640-C7000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1336,Electrical Components,Horn,,Hyundai,I20 ACTIVE 2ND GEN 1.4L,03.2015 - 03.2018,1.4 L,90 h.p.,Diesel,D4FC,,
96640-C7000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1336,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN 1.2L,08.2014 - 02.2018,1.2 L,83 h.p.,Petrol,G4LA,,
96640-C7000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1336,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN 1.4L,08.2014 - 02.2018,1.4 L,90 h.p.,Diesel,D4FC,,
96640-C7000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1336,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN 1.4L AT,08.2014 - 02.2018,1.4 L,101.38 h.p.,Petrol,KAPPA DOHC-MPI,,
96640-C7000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1336,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L ASTA,02.2018 - 02.2020,1.4 L,89 h.p.,Diesel,D4FC,,
96640-C7000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1336,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L SPORTZ,08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
96640-C7000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1336,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L ASTA(O),08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
96640-C7000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1336,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L SPORTZ(O),08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
96640-C7000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1336,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L ASTA AT,08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
96640-C7000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1336,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L MAGNA EXECUTIVE,08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
96640-C7000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1336,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L ERA,08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
96640-C7000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1336,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L MAGNA PLUS,08.2018 - 07.2020,1.4 L,89 h.p.,Diesel,D4FC,,
96640-C7000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1336,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L SPORTZ PLUS,08.2018 - 07.2020,1.4 L,89 h.p.,Diesel,D4FC,,
96640-C7000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1336,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L ASTA DUAL TONE,08.2018 - 07.2020,1.4 L,89 h.p.,Diesel,D4FC,,
96640-C7000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1336,Electrical Components,Horn,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L ASTA(O),08.2018 - 07.2020,1.4 L,89 h.p.,Diesel,D4FC,,
96651-H6100,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1529,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN F/L 1.5L,06.2020 - 12.2022,1.5 L,113 h.p.,Diesel,DOHC-TCI,,
96651-H6100,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1529,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN F/L 1.5L AT,06.2020 - 12.2022,1.5 L,113 h.p.,Diesel,DOHC-TCI,,
96651-H6100,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1529,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN F/L 1.5L,06.2020 - 12.2022,1.5 L,113 h.p.,Petrol,DOHC-MPI,,
96651-H6100,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1529,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN F/L 1.5L AT,06.2020 - 12.2022,1.5 L,113 h.p.,Petrol,DOHC-MPI,,
96650-H6000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1562,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN 1.6L EX,08.2017 - 05.2020,1.6 L,126 h.p.,Diesel,CRDi,,
96650-H6000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1562,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN 1.6L SX,08.2017 - 05.2020,1.6 L,124 h.p.,Petrol,GAMMA DUAL VTVT,,
96650-H6000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1562,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN 1.6L SX,08.2017 - 05.2020,1.6 L,126 h.p.,Diesel,CRDi,,
96650-H6000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1562,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN 1.6L SX(O),08.2017 - 05.2020,1.6 L,126 h.p.,Diesel,CRDi,,
96650-H6000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1562,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN 1.6L EX AT,08.2017 - 05.2020,1.6 L,126 h.p.,Diesel,CRDi,,
96650-H6000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1562,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN 1.6L SX PLUS AT,08.2017 - 05.2020,1.6 L,126 h.p.,Diesel,CRDi,,
96650-H6000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1562,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN 1.6L SX(O) AT,08.2017 - 05.2020,1.6 L,126 h.p.,Diesel,CRDi,,
96650-H6000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1562,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN 1.4L E,08.2017 - 05.2020,1.4 L,98 h.p.,Petrol,GAMMA DUAL VTVT,,
96650-H6000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1562,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN 1.6L E,08.2017 - 05.2020,1.6 L,124 h.p.,Petrol,GAMMA DUAL VTVT,,
96650-H6000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1562,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN 1.4L EX,08.2017 - 05.2020,1.4 L,98 h.p.,Petrol,GAMMA DUAL VTVT,,
96650-H6000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1562,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN 1.6L EX,08.2017 - 05.2020,1.6 L,124 h.p.,Petrol,GAMMA DUAL VTVT,,
96650-H6000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1562,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN 1.6L SX PLUS AT,08.2017 - 05.2020,1.6 L,124 h.p.,Petrol,GAMMA DUAL VTVT,,
96650-H6000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1562,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN 1.6L SX(O),08.2017 - 05.2020,1.6 L,124 h.p.,Petrol,GAMMA DUAL VTVT,,
96650-H6000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1562,Electrical Components,Horn,,Hyundai,VERNA 5TH GEN 1.6L SX(O) AT,08.2017 - 05.2020,1.6 L,124 h.p.,Petrol,GAMMA DUAL VTVT,,
96641-K3000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1678,Electrical Components,Horn,,Hyundai,VENUE 1.2L,05.2019 - 01.2020,1.2 L,83 h.p.,Petrol,KAPPA MPI,,
96641-K3000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1678,Electrical Components,Horn,,Hyundai,VENUE 1.0L SX+ AT,05.2019 - 06.2022,1 L,120 h.p.,Petrol,TURBO GDI,,
96641-K3000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1678,Electrical Components,Horn,,Hyundai,VENUE 1.4L E,05.2019 - 06.2022,1.4 L,90 h.p.,Diesel,CRDi,,
96641-K3000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1678,Electrical Components,Horn,,Hyundai,VENUE 1.4L SX(O),05.2019 - 06.2022,1.4 L,90 h.p.,Diesel,CRDi,,
96641-K3000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1678,Electrical Components,Horn,,Hyundai,VENUE 1.4L SX DUAL TONE,05.2019 - 06.2022,1.4 L,90 h.p.,Diesel,CRDi,,
96641-K3000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1678,Electrical Components,Horn,,Hyundai,VENUE 1.0L S AT,05.2019 - 06.2022,1 L,120 h.p.,Petrol,KAPPA TURBO,,
96621-F8000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1772,Electrical Components,Horn,,Hyundai,TUCSON 3RD GEN 2.0L,10.2016 - 06.2020,2 L,185 h.p.,Diesel,e-VGT,,
96621-F8000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,1772,Electrical Components,Horn,,Hyundai,TUCSON 3RD GEN 2.0L,10.2016 - 06.2020,2 L,153 h.p.,Petrol,DUAL VTVT,,
96620-0D000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,528,Electrical Components,Horn,,Hyundai,ELANTRA 3RD GEN 1.8L,04.2004 - 02.2007,1.8 L,125 h.p.,Petrol,G4GB,,
96620-0D000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,528,Electrical Components,Horn,,Hyundai,ELANTRA 3RD GEN 2.0L,04.2004 - 02.2007,2 L,112 h.p.,Diesel,D4EA,,
96611-F8000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1982,Electrical Components,Horn,,Hyundai,TUCSON 3RD GEN 2.0L,10.2016 - 06.2020,2 L,185 h.p.,Diesel,e-VGT,,
96611-F8000,Hyundai/Kia,,HORN ASSY-LOW PITCH,1982,Electrical Components,Horn,,Hyundai,TUCSON 3RD GEN 2.0L,10.2016 - 06.2020,2 L,153 h.p.,Petrol,DUAL VTVT,,
96610-1J700,Hyundai/Kia,,HORN ASSY-LOW PITCH,513,Electrical Components,Horn,,Hyundai,I20 1ST GEN F/L 1.4L,03.2012 - 07.2014,1.4 L,90 h.p.,Diesel,D4FC,,
96610-1J700,Hyundai/Kia,,HORN ASSY-LOW PITCH,513,Electrical Components,Horn,,Hyundai,I20 1ST GEN F/L 1.4L,03.2012 - 01.2014,1.4 L,101 h.p.,Petrol,G4FA,,
96610-1J700,Hyundai/Kia,,HORN ASSY-LOW PITCH,513,Electrical Components,Horn,,Hyundai,I20 1ST GEN F/L 1.2L,03.2012 - 07.2014,1.2 L,83 h.p.,Petrol,G4LA,,
96610-1J200,Hyundai/Kia,,HORN ASSY-LOW PITCH,513,Electrical Components,Horn,,Hyundai,I20 1ST GEN 1.2L,10.2008 - 03.2012,1.2 L,78 h.p.,Petrol,G4LA,,
96610-1J200,Hyundai/Kia,,HORN ASSY-LOW PITCH,513,Electrical Components,Horn,,Hyundai,I20 1ST GEN 1.4L,10.2008 - 03.2012,1.4 L,101 h.p.,Petrol,G4FA,,
96620-0P000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,499,Electrical Components,Horn,,Hyundai,SANTA FE (CM) 2ND GEN 2.2L,09.2009 - 08.2012,2.2 L,197 h.p.,Diesel,D4HB,,
96620-0P000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,499,Electrical Components,Horn,,Hyundai,SANTA FE (CM) 2ND GEN 2.4L,09.2009 - 08.2012,2.4 L,174 h.p.,Petrol,G4KE,,
96620-0P000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,499,Electrical Components,Horn,,Hyundai,SANTA FE (CM) 2ND GEN 2.2L,06.2011 - 09.2013,2.2 L,197 h.p.,Diesel,D4HB,,
96620-0P000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,499,Electrical Components,Horn,,Hyundai,VERNA 3RD GEN 1.6L,09.2006 - 09.2009,1.6 L,112 h.p.,Petrol,G4ED,,
96620-0P000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,499,Electrical Components,Horn,,Hyundai,VERNA 3RD GEN 1.5L,09.2006 - 09.2009,1.5 L,110 h.p.,Diesel,D4FA,,
96620-0P000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,499,Electrical Components,Horn,,Hyundai,VERNA 3RD GEN F/L 1.6L,09.2009 - 11.2011,1.6 L,112 h.p.,Petrol,G4ED,,
96620-0P000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,499,Electrical Components,Horn,,Hyundai,VERNA 3RD GEN F/L 1.5L TCI,09.2009 - 11.2011,1.5 L,111 h.p.,Diesel,D4FA,,
96620-0P000,Hyundai/Kia,,HORN ASSY-HIGH PITCH,499,Electrical Components,Horn,,Hyundai,VERNA 3RD GEN F/L 1.5L TCI AT,09.2009 - 11.2011,1.5 L,111 h.p.,Diesel,D4FA,,
96610-05100,Hyundai/Kia,,HORN ASSY-LOW PITCH,442,Electrical Components,Horn,,Hyundai,GETZ 1ST GEN 1.1L,01.2004 - 02.2007,1.1 L,61 h.p.,Petrol,"G4HG,G4HD",,
96610-05100,Hyundai/Kia,,HORN ASSY-LOW PITCH,442,Electrical Components,Horn,,Hyundai,GETZ 1ST GEN 1.3L,01.2004 - 02.2007,1.3 L,82 h.p.,Petrol,G4EA,,
96610-05100,Hyundai/Kia,,HORN ASSY-LOW PITCH,442,Electrical Components,Horn,,Hyundai,GETZ PRIME 1ST GEN F/L 1.1L,02.2007 - 03.2010,1.1 L,66 h.p.,Petrol,"G4HG,G4HD",,
96610-05100,Hyundai/Kia,,HORN ASSY-LOW PITCH,442,Electrical Components,Horn,,Hyundai,GETZ PRIME 1ST GEN F/L 1.5L,02.2007 - 03.2010,1.5 L,108.6 h.p.,Diesel,D4FA,,
96610-05100,Hyundai/Kia,,HORN ASSY-LOW PITCH,442,Electrical Components,Horn,,Hyundai,GETZ PRIME 1ST GEN F/L 1.3L,02.2007 - 03.2010,1.3 L,82 h.p.,Petrol,G4EA,,
96610-05100,Hyundai/Kia,,HORN ASSY-LOW PITCH,442,Electrical Components,Horn,,Hyundai,SANTRO 1ST GEN 1.0L,09.1998 - 05.2003,1 L,54 h.p.,Petrol,SOHC,,
96610-05100,Hyundai/Kia,,HORN ASSY-LOW PITCH,442,Electrical Components,Horn,,Hyundai,SANTRO 1ST GEN 1.1L,03.2002 - 05.2003,1.1 L,58 h.p.,Petrol,SOHC-MPFI,,
96610-05100,Hyundai/Kia,,HORN ASSY-LOW PITCH,442,Electrical Components,Horn,,Hyundai,SANTRO XING 2ND GEN 1.1L,05.2003 - 04.2005,1.1 L,62 h.p.,Petrol,SOHC MPFI,,
96610-05100,Hyundai/Kia,,HORN ASSY-LOW PITCH,442,Electrical Components,Horn,,Hyundai,SANTRO XING 2ND GEN 1.1L,04.2005 - 01.2007,1.1 L,58 h.p.,Petrol,SOHC MPI,,
96610-05100,Hyundai/Kia,,HORN ASSY-LOW PITCH,442,Electrical Components,Horn,,Hyundai,SANTRO XING 2ND GEN 1.1L,01.2007 - 10.2014,1.1 L,61 h.p.,Petrol,SOHC MPI,,
96610-3H001,Hyundai/Kia,,HORN ASSY-LOW PITCH,350,Electrical Components,Horn,,Hyundai,VERNA 3RD GEN 1.6L,09.2006 - 09.2009,1.6 L,112 h.p.,Petrol,G4ED,,
96610-3H001,Hyundai/Kia,,HORN ASSY-LOW PITCH,350,Electrical Components,Horn,,Hyundai,VERNA 3RD GEN 1.5L,09.2006 - 09.2009,1.5 L,110 h.p.,Diesel,D4FA,,
96610-3H001,Hyundai/Kia,,HORN ASSY-LOW PITCH,350,Electrical Components,Horn,,Hyundai,VERNA 3RD GEN F/L 1.6L,09.2009 - 11.2011,1.6 L,112 h.p.,Petrol,G4ED,,
96610-3H001,Hyundai/Kia,,HORN ASSY-LOW PITCH,350,Electrical Components,Horn,,Hyundai,VERNA 3RD GEN F/L 1.5L TCI,09.2009 - 11.2011,1.5 L,111 h.p.,Diesel,D4FA,,
96610-3H001,Hyundai/Kia,,HORN ASSY-LOW PITCH,350,Electrical Components,Horn,,Hyundai,VERNA 3RD GEN F/L 1.5L TCI AT,09.2009 - 11.2011,1.5 L,111 h.p.,Diesel,D4FA,,
96620-0K000,Hyundai/Kia,,HORN ASSY - HIGH PITCH,345,Electrical Components,Horn,,Hyundai,SONATA (NF) EMBERA/TRANSFORM 5TH GEN 2.4L EMBERA,05.2005 - 12.2006,2.4 L,162 h.p.,Petrol,G4KC,,
96620-0K000,Hyundai/Kia,,HORN ASSY - HIGH PITCH,345,Electrical Components,Horn,,Hyundai,SONATA (NF) EMBERA/TRANSFORM 5TH GEN 2.0L EMBERA,10.2005 - 12.2006,2 L,140 h.p.,Diesel,D4EA,,
96620-0K000,Hyundai/Kia,,HORN ASSY - HIGH PITCH,345,Electrical Components,Horn,,Hyundai,SONATA (NF) EMBERA/TRANSFORM 5TH GEN 2.0L EMBERA,01.2007 - 01.2009,2 L,140 h.p.,Diesel,D4EA,,
96620-0K000,Hyundai/Kia,,HORN ASSY - HIGH PITCH,345,Electrical Components,Horn,,Hyundai,SONATA (NF) EMBERA/TRANSFORM 5TH GEN 2.4L EMBERA,01.2007 - 01.2009,2.4 L,162 h.p.,Petrol,G4KC,,
96620-0K000,Hyundai/Kia,,HORN ASSY - HIGH PITCH,345,Electrical Components,Horn,,Hyundai,SONATA (NF) EMBERA/TRANSFORM 5TH GEN 2.0L TRANSFORM,12.2008 - 08.2011,2 L,148 h.p.,Diesel,D4EA,,
96620-0K000,Hyundai/Kia,,HORN ASSY - HIGH PITCH,345,Electrical Components,Horn,,Hyundai,SONATA (NF) EMBERA/TRANSFORM 5TH GEN 2.4L TRANSFORM,12.2008 - 08.2011,2.4 L,173 h.p.,Petrol,G4KE,,
96610-0K000,Hyundai/Kia,,HORN ASSY - LOW PITCH,345,Electrical Components,Horn,,Hyundai,SONATA (NF) EMBERA/TRANSFORM 5TH GEN 2.4L EMBERA,05.2005 - 12.2006,2.4 L,162 h.p.,Petrol,G4KC,,
96610-0K000,Hyundai/Kia,,HORN ASSY - LOW PITCH,345,Electrical Components,Horn,,Hyundai,SONATA (NF) EMBERA/TRANSFORM 5TH GEN 2.0L EMBERA,10.2005 - 12.2006,2 L,140 h.p.,Diesel,D4EA,,
96610-0K000,Hyundai/Kia,,HORN ASSY - LOW PITCH,345,Electrical Components,Horn,,Hyundai,SONATA (NF) EMBERA/TRANSFORM 5TH GEN 2.0L EMBERA,01.2007 - 01.2009,2 L,140 h.p.,Diesel,D4EA,,
96610-0K000,Hyundai/Kia,,HORN ASSY - LOW PITCH,345,Electrical Components,Horn,,Hyundai,SONATA (NF) EMBERA/TRANSFORM 5TH GEN 2.4L EMBERA,01.2007 - 01.2009,2.4 L,162 h.p.,Petrol,G4KC,,
96610-0K000,Hyundai/Kia,,HORN ASSY - LOW PITCH,345,Electrical Components,Horn,,Hyundai,SONATA (NF) EMBERA/TRANSFORM 5TH GEN 2.0L TRANSFORM,12.2008 - 08.2011,2 L,148 h.p.,Diesel,D4EA,,
96610-0K000,Hyundai/Kia,,HORN ASSY - LOW PITCH,345,Electrical Components,Horn,,Hyundai,SONATA (NF) EMBERA/TRANSFORM 5TH GEN 2.4L TRANSFORM,12.2008 - 08.2011,2.4 L,173 h.p.,Petrol,G4KE,,
96610-0D000,Hyundai/Kia,,HORN ASSY-LOW PITCH,345,Electrical Components,Horn,,Hyundai,ELANTRA 3RD GEN 1.8L,04.2004 - 02.2007,1.8 L,125 h.p.,Petrol,G4GB,,
96610-0D000,Hyundai/Kia,,HORN ASSY-LOW PITCH,345,Electrical Components,Horn,,Hyundai,ELANTRA 3RD GEN 2.0L,04.2004 - 02.2007,2 L,112 h.p.,Diesel,D4EA,,
96630-BV000,Hyundai/Kia,,HORN ASSY-BURGLAR ALARM,676,Electrical Components,Horn,,Hyundai,ALCAZAR 1ST GEN 2.0L 7S,06.2021 - 02.2023,2 L,159 h.p.,Petrol,DOHC-MPI,,
96630-BV000,Hyundai/Kia,,HORN ASSY-BURGLAR ALARM,676,Electrical Components,Horn,,Hyundai,ALCAZAR 1ST GEN 1.5L 7S,06.2021 - 02.2023,1.5 L,115 h.p.,Diesel,DOHC-TCI,,
96630-BV000,Hyundai/Kia,,HORN ASSY-BURGLAR ALARM,676,Electrical Components,Horn,,Hyundai,ALCAZAR 1ST GEN 2.0L 6S AT,06.2021 - 02.2023,2 L,159 h.p.,Petrol,DOHC-MPI,,
96630-BV000,Hyundai/Kia,,HORN ASSY-BURGLAR ALARM,676,Electrical Components,Horn,,Hyundai,ALCAZAR 1ST GEN 1.5L 7S AT,06.2021 - 02.2023,1.5 L,115 h.p.,Diesel,DOHC-TCI,,
96630-BV000,Hyundai/Kia,,HORN ASSY-BURGLAR ALARM,676,Electrical Components,Horn,,Hyundai,ALCAZAR 1ST GEN 1.5L 6S AT,06.2021 - 02.2023,1.5 L,115 h.p.,Diesel,DOHC-TCI,,
